FileName,gh,rep,RPid,entry,genotype,DaysToAnthesis,Anthesis,FruitSetRipening,DaysToMaturity,DaysToHarvest,ht_1,ht1Age_days,ht_2,ht2Age_days,ht_harvest,Infl_L,Infl_W,Infl_Area,inflorescenceColor,inflorescenceShape,inflorescenceDensity,inflorescenceLeafiness,Moisture,Ash.14,Crude.Fat.14,Crude.Protein.14,Total.AA.14.mgG,Histidine.14.mgG,Isoleucine.14.mgG,Leucine.14.mgG,Lysine.14.mgG,SAA.14.mgG,AAA.14.mgG,Threonine.14.mgG,Tryptophan.14.mgG,Valine.14.mgG,Protein.14_Yield,Yield_g,TSW,totalSeeds,AvgArea_mm2,AvgEccentricity,TotalCount,sumRGB
187B 1113,7B,1,7B_1,113,Redhead,NA,NA,20,79,105,55,36,75,43,129,22,5,110,15,3,5,1,8.115289835,2.660527665,3.961497378,12.47790415,841.3475505,26.94126272,37.53509146,58.06340867,58.806981,38.12675444,64.04468095,32.56060127,10.60423677,44.26649065,1.150712321,9.222,3.673076923,2510.701571,3.109939157,0.330897209,416,381.5783439
187B 1114,7B,1,7B_1,114,Ames-13728,54,17,22,93,108,49,36,75,43,189,25,11,275,5,1,1,1,7.841622646,2.220618852,4.34204329,14.01346797,838.0586673,28.0462642,40.22904426,61.93123458,53.14744749,38.24061037,67.34261902,32.65807024,10.31300742,47.19965065,1.090808347,7.784,3.229357798,2410.386364,2.721972212,0.371883619,436,352.5356169
187B 1115,7B,1,7B_1,115,D-12079,64,23,50,137,151,44,36,64,43,106,20,15,300,13,3,7,1,7.479569561,3.525925955,4.489421633,14.45280891,853.8178178,27.5800788,37.37384575,53.86353549,52.20943523,36.97337757,63.0747735,29.91067727,8.93900151,40.83932598,0.407280155,2.818,2.54159292,1108.753482,2.545553478,0.30172439,565,400.3918658
187B 1116,7B,1,7B_1,116,Chucapaca,NA,NA,30,91,105,51,36,79,43,159,29,6,174,13,3,5,3,8.710330893,2.824598865,3.436353675,15.62064359,797.105667,26.41535698,37.99780425,58.93480259,52.86420461,35.95613532,63.57627677,29.67621649,9.270312114,43.10307243,0.482834093,3.091,2.458181818,1257.433432,2.593334663,0.352901562,550,406.3345758
187B 1117,7B,1,7B_1,117,CHEN-319,59,16,27,102,116,42,36,63,43,148,26,10,260,13,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA
187B 1118,7B,1,7B_1,118,Ames-13754,NA,NA,30,91,107,47,36,68,43,145,34,11,374,13,3,3,1,7.975752391,2.513787711,3.356562375,13.51120314,843.6950953,27.81917708,38.87989533,61.54197041,56.17704327,36.07429616,64.88382253,32.99397484,9.559293812,45.47774249,0.720417351,5.332,2.484011628,2146.527794,2.323474009,0.383468205,688,285.6175725
187B 1119,7B,1,7B_1,119,Ames-13755,54,12,32,98,112,46,36,64,43,161,31,8,248,13,3,3,3,8.450860559,2.685907569,4.15334211,14.97176131,799.417899,26.29420213,36.80364145,55.7128591,54.13453967,36.5421545,61.84038029,30.67887259,9.649478199,41.80489245,1.059551548,7.077,4.574018127,1547.217305,3.560440532,0.355312035,331,402.8938694
187B 1120,7B,1,7B_1,120,Ames-13750,59,16,23,98,112,51,36,68,43,173,42,14,588,13,1,1,1,7.284610181,2.599449216,3.317626851,12.48958899,843.9270503,27.52909429,39.84537485,62.49910726,57.78937708,35.9994759,63.43616596,33.84812303,10.17412965,46.95604106,1.061989752,8.503,2.288261516,3715.921429,2.145306786,0.413442328,673,335.3797352
187B 1121,7B,1,7B_1,121,CHEN-159,54,15,33,102,128,54,36,73,43,155,33,11,363,13,1,3,1,8.632617491,3.335109528,3.033817257,14.43674415,824.4841097,26.39786399,35.01483729,53.84969916,51.77738651,34.78260341,60.43780879,29.29149177,8.957886668,40.05127517,0.272998832,1.891,1.953741497,967.8864903,2.077434096,0.375268815,735,285.4799529
187B 1122,7B,1,7B_1,122,CHEN-423,54,7,41,102,116,41,36,57,43,154,38,13,494,13,3,3,1,6.963373244,3.224197354,3.812192014,13.96508022,848.7837711,27.35346813,39.87047326,57.53705191,57.84949005,35.19960916,63.84731741,31.36685038,10.39457235,42.90643532,0.489476062,3.505,2.263157895,1548.72093,2.348964689,0.319930819,608,390.190161
187B 1123,7B,1,7B_1,123,Ames-13731,NA,NA,20,81,97,45,36,63,43,145,23,9,207,13,3,5,3,8.45971304,2.856088261,4.083818482,15.37919033,789.844161,26.03003874,35.75758685,56.0399981,52.7793264,35.15102834,58.86814716,29.79237118,8.808517124,41.38685562,1.308000138,8.505,3.604494382,2359.554239,2.927427595,0.360552413,445,332.9404806
187B 1124,7B,1,7B_1,124,Ames-13748,63,8,34,105,118,36,36,56,43,166,30,19,570,13,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752,1.06970128,703,1.159049067,0.444711908,703,228.2667506
187B 1125,7B,1,7B_1,125,CHEN-226,54,15,29,98,112,59,36,81,43,104,42,11,462,13,3,3,3,7.587810612,3.06473801,3.75225172,15.60724232,816.0672574,26.93206192,37.29006484,55.04672329,54.57832393,36.46876052,62.33966557,29.78657668,9.812444176,42.30106476,0.416869442,2.671,2.47858473,1077.631104,2.73551828,0.342223709,537,365.5131205
187B 1126,7B,1,7B_1,126,BO-30,NA,NA,22,81,97,51,36,75,43,128,28,17,476,15,3,3,3,8.55538073,2.690895839,3.734398504,13.93543479,824.3229738,26.91157325,37.86539725,56.69776793,52.57242633,35.89360512,62.3557114,30.87611856,9.212154452,42.79654924,1.233425333,8.851,3.10106383,2854.181818,2.562684731,0.387432993,564,365.6521296
187B 1127,7B,1,7B_1,127,Bouchane-4,NA,NA,29,79,93,40,36,59,43,86,26,7,182,5,3,3,1,7.430629072,2.680589758,3.927335181,13.41654247,839.7600082,26.83169873,40.16516377,60.61967559,54.80025237,38.4035969,64.60351054,32.76538278,9.706883818,45.67109202,1.190583979,8.874,3.786885246,2343.350649,3.473063158,0.352959127,366,365.6261309
187B 1128,7B,1,7B_1,128,PI-614883,44,17,22,83,97,44,36,66,43,116,26,22,572,1,3,3,1,8.081539306,2.666894791,4.729403592,14.8181703,846.1894115,28.20231381,39.16759162,58.47624478,51.96003067,35.61989913,63.91909469,31.40001976,9.056422463,43.30293503,1.089283699,7.351,2.160392799,3402.62197,2.064707121,0.379172434,611,370.0557064
187B 1129,7B,1,7B_1,129,D-12387,52,19,42,113,126,32,36,49,43,133,52,7,364,13,1,3,1,8.090475112,2.593145155,3.620676511,12.96698531,838.3791201,28.06707756,39.82140304,64.06242179,51.38699099,35.09788234,65.08762958,31.83802546,8.277804918,47.02702779,0.964095358,7.435,1.616289593,4600.041993,1.729835655,0.3430967,1105,199.5511569
187B 1130,7B,1,7B_1,130,CHEN-205,59,12,31,102,116,41,36,59,43,180,43,6,258,13,1,3,1,7.692713922,2.925574391,3.914197409,15.05473576,812.3295539,27.0204598,38.38804675,57.16925643,54.54381021,36.3842194,63.75229503,30.89690667,9.561913447,44.02306602,0.716906517,4.762,2.419354839,1968.293333,2.464553835,0.324370908,620,426.1744322
187B 1131,7B,1,7B_1,131,CHEN-256,54,25,NA,NA,151,41,36,73,43,176,52,12,624,13,3,3,1,9.15093345,3.088296997,4.410694891,14.62106611,805.1430111,26.54928244,37.11544851,59.40768008,52.87642903,35.64121978,62.60178397,29.94813876,8.968204859,43.31707127,0.562472413,3.847,2.072096128,1856.574098,2.152541981,0.363187792,749,431.0891731
187B 1132,7B,1,7B_1,132,D-12289,59,12,34,105,138,44,36,60,43,189,68,10,680,13,3,3,1,9.059269134,2.588796374,5.339606183,12.75958021,837.0240467,26.97392263,39.27013056,61.54437104,53.08127904,37.35211458,66.79787725,32.55365363,8.966675267,45.29978669,0.706497956,5.537,2.17440225,2546.44696,2.196491784,0.320648203,711,434.038855
187B 1133,7B,1,7B_1,133,Ames-13761,46,18,23,87,100,46,36,68,43,153,36,7,252,5,3,5,1,8.203267933,2.539245911,4.002604923,12.6426344,851.1588764,27.31015621,38.44368586,59.70832777,57.20881795,38.3883143,63.97673514,32.44002057,9.553467396,43.88669758,0.87107751,6.89,2.806921676,2454.646334,2.757463262,0.358059662,549,406.3125055
187B 1134,7B,1,7B_1,134,Ollague,68,23,NA,NA,159,10,36,24,43,156,27,11,297,13,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.013,4.309815951,467.0733096,3.71018032,0.440775213,326,411.9715883
187B 1135,7B,1,7B_1,135,Ames-13740,NA,NA,20,79,92,55,36,81,43,153,28,8,224,14,3,3,1,8.598881141,2.354566017,2.915963891,13.94204018,829.5983563,27.2539586,38.75517222,61.79722997,54.22490387,38.78459125,63.38735964,31.73612089,9.55689343,45.24355027,0.963673817,6.912,2.802980132,2465.94684,2.443026488,0.412372946,604,304.5876598
187B 1136,7B,1,7B_1,136,D-12040,50,9,22,81,97,45,36,63,43,144,42,9,378,13,3,3,1,9.222156058,2.516258158,3.789365074,15.69722445,789.5712496,26.46258337,36.63793264,57.75650088,51.88816956,35.7890949,61.56717911,29.59763872,8.92836676,42.27682434,0.867114679,5.524,3.561702128,1550.943847,3.110257449,0.376352155,470,439.1182145
187B 1137,7B,1,7B_1,137,Ames-13751,NA,NA,18,79,92,57,36,87,43,134,24,6,144,5,3,5,3,7.411134002,2.474746881,3.240251609,11.95591037,846.1962961,27.17039183,39.07089048,61.75970265,59.64273564,39.05663673,64.46911295,34.0386187,10.19703992,46.59880932,0.997840279,8.346,3.952112676,2111.781896,3.2587736,0.364025669,355,348.0768384
187B 1138,7B,1,7B_1,138,PI-614929,NA,NA,32,91,105,54,36,83,43,168,42,11,462,13,3,1,3,7.37256351,3.247366678,2.552771768,12.2900956,852.101233,27.00603286,39.16859646,56.94251182,57.60077335,39.03382599,65.03906645,30.94551705,10.03881469,43.5423424,0.291398167,2.371,3.843243243,616.9268636,3.569936983,0.373679946,370,405.6257191
187B 1139,7B,1,7B_1,139,NSL-91567,44,15,20,79,112,52,36,77,43,137,28,7,196,15,3,1,3,7.580206761,2.205276767,3.942874329,12.76535059,839.2284195,27.35491547,39.73572061,61.59762048,57.18558229,38.4450757,65.78091944,33.8277008,9.937551983,46.69717834,1.16368936,9.116,3.161921708,2883.056837,2.809610097,0.343966077,562,363.8541772
187B 1140,7B,1,7B_1,140,PI-614884,NA,NA,28,87,100,48,36,74,43,119,31,6,186,13,3,7,1,8.823831201,2.607610282,4.234546827,15.85779219,823.4263737,28.10170228,39.60810499,59.87191594,54.7862242,36.56696012,65.62224032,30.90446835,9.567493514,44.94185808,1.023779064,6.456,3.367541766,1917.125443,2.840945167,0.438689527,419,390.0222629
187B 1141,7B,1,7B_1,141,PI-634921,NA,NA,18,79,92,52,36,76,43,137,26,7,182,13,3,1,7,8.276469766,2.865519025,4.64325169,15.12294551,818.8542627,27.0278554,37.44548298,58.38515071,53.08264421,36.63831034,62.41192061,30.81546875,9.345206307,43.41292235,1.044239387,6.905,2.994011976,2306.27,2.748795288,0.343358209,501,366.7416307
187B 1142,7B,1,7B_1,142,PI-596498,59,12,27,98,112,35,36,47,43,158,36,17,612,13,3,1,3,8.461371346,2.638958255,4.787333408,14.34573956,837.2018242,27.1870123,39.119948,58.10704506,53.04861839,37.18235068,66.24074336,31.30524863,9.406678656,44.65147943,0.536674117,3.741,2.240487062,1669.726223,2.42632955,0.319402614,657,438.0593417
187B 1143,7B,1,7B_1,143,CHEN-342,50,21,27,98,112,45,36,63,43,182,57,13,741,13,3,3,1,7.249459476,2.813268026,4.748184145,14.98265506,825.1261107,27.60499676,39.72104299,58.74066942,52.90230893,35.57362802,64.3200047,31.49694727,9.821228816,44.58699592,0.772056215,5.153,2.021301775,2549.34719,2.081243849,0.305656957,845,397.6458972
187B 1144,7B,1,7B_1,144,PI-510533,69,22,54,145,159,46,36,57,43,177,44,13,572,13,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,1.323144105,3287.623762,1.715101984,0.312334512,1145,332.8162503
187B 1145,7B,1,7B_1,145,D-11924,44,17,18,79,93,45,36,63,43,136,41,8,328,13,5,3,5,9.018190866,2.670513625,4.91697243,15.91498097,806.1761812,27.15139444,37.54587931,59.15735989,50.98298351,36.40539596,63.73879975,30.1084504,9.032560096,43.3458272,0.95378481,5.993,2.4,2497.083333,2.360521237,0.333668473,660,405.6457036
187B 1146,7B,1,7B_1,146,D-10005,50,19,24,93,108,51,36,75,43,173,35,10,350,13,3,5,1,8.047340473,3.174305451,4.549976112,17.17605164,824.4227487,27.76754142,NA,58.03657314,NA,NA,NA,30.10940331,NA,44.33088502,0.591543218,3.444,3.608272506,954.4733648,3.329922088,0.342576091,411,394.8054653
187B 1147,7B,1,7B_1,147,Ames-13758,59,28,26,113,126,45,36,67,43,169,35,8,280,15,3,3,1,7.237317156,2.459336928,3.85839928,13.54693981,824.379322,26.91501834,37.96530416,58.9197221,56.57546702,37.63473039,62.52124743,32.61243743,9.928120003,44.2988741,0.968335258,7.148,2.332805071,3064.122283,2.581198792,0.349257731,631,399.0467507
187B 1148,7B,1,7B_1,148,D-12176,54,21,27,102,116,46,36,66,43,177,27,13,351,13,3,3,3,7.704719439,3.381756705,3.490055388,15.48667615,834.4848402,27.44101898,39.13207471,57.88525829,55.75991823,36.06920412,63.72287376,29.96625801,9.556853925,42.04608338,0.627829851,4.054,3.229508197,1255.299492,3.133450668,0.318288664,427,374.3383409
187B 1149,7B,1,7B_1,149,D-12166,54,17,22,93,108,47,36,67,43,150,33,9,297,13,3,3,3,7.271770376,2.680544862,3.907085549,13.76118657,815.2873833,26.50665646,38.40092791,61.04278482,54.45829902,36.51284509,62.78386387,32.55980709,9.740609833,46.10769965,0.85264312,6.196,2.852125693,2172.414776,2.471124123,0.32973248,541,365.3499066
187B 1150,7B,1,7B_1,150,CHEN-128,50,14,23,87,100,41,36,62,43,143,45,15,675,13,3,3,1,8.071589997,3.009376418,4.393564643,13.40049363,833.7344041,26.70023284,38.83735996,59.51572813,54.28837094,36.69005537,63.31868338,31.85704137,9.473233916,44.20172642,0.964567531,7.198,3.442176871,2091.118577,2.931742076,0.367705182,441,401.8938737
187B 1151,7B,1,7B_1,151,D-12214,54,10,29,93,108,56,36,82,43,206,61,12,732,13,3,1,3,7.399507027,2.765058699,3.804170304,16.64871611,824.4850439,28.4497755,39.22624586,58.63280141,NA,34.07561914,61.69669172,30.60156547,9.187733685,44.11044997,0.795975117,4.781,2.261627907,2113.96401,2.474144839,0.309051465,516,267.6965265
187B 1152,7B,1,7B_1,152,PI-510549,44,20,15,79,93,41,36,56,43,117,37,9,333,13,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.267,2.154069767,2909.376518,2.172157186,0.29776807,688,201.8904025
187B 1153,7B,1,7B_1,153,Real,54,10,29,93,108,47,36,66,43,149,38,8,304,13,3,1,1,8.077081727,2.78529644,2.033961454,15.66179715,802.0798366,26.82502736,37.28681023,57.75785534,53.40755917,35.45645091,61.54556035,29.27361465,9.75301716,42.49363445,0.358341919,2.288,2.7734375,824.9690141,2.931219121,0.427997325,256,398.7549686
187B 1154,7B,1,7B_1,154,CHEN-91,59,28,26,113,126,46,36,66,43,164,35,10,350,13,5,3,1,8.47058732,3.144484015,4.336656692,13.89180761,810.4069092,26.68133607,38.7308644,57.59213854,56.63554441,36.16864776,64.06387198,30.72981199,9.864711104,43.79916595,1.020214351,7.344,2.803278689,2619.789474,2.848668946,0.351079979,488,369.9390396
187B 1155,7B,1,7B_1,155,CHEN-162,50,14,27,91,105,49,36,74,43,193,57,10,570,13,3,3,1,8.110432356,3.49341751,4.738319862,15.70268299,804.8798264,26.62970449,39.60021209,60.24375706,57.93625709,37.01488802,64.52617365,30.60007054,9.386471419,44.87348701,0.745877442,4.75,2.113590264,2247.360845,3.028322591,0.37284267,493,400.9896664
187B 1156,7B,1,7B_1,156,CHEN-361,NA,NA,27,102,116,43,36,60,43,144,41,10,410,13,3,1,3,7.467104661,2.702417654,4.240489034,13.96760601,830.0103738,26.86389904,38.57754226,58.69585619,54.25557671,38.01338122,64.8396553,31.15017469,9.95313839,44.91500041,0.491659732,3.52,2.070080863,1700.416667,2.217898717,0.311508837,742,401.4131561
187B 1157,7B,1,7B_1,157,CHEN-219,44,25,29,98,112,52,36,78,43,149,32,8,256,13,5,5,1,8.586558346,3.401574466,1.184912116,14.79952191,819.8967706,26.46523678,34.18038386,54.02574064,53.30592482,35.27277276,57.8746585,28.72077863,9.59805121,38.79317229,0.1454793,0.983,2.628342246,374,2.700258625,0.349674198,374,426.6137337
187B 1158,7B,1,7B_1,158,D-12160,NA,NA,44,105,118,49,36,70,43,168,56,15,840,13,1,3,3,7.878382212,2.881506318,3.461931834,15.61411244,801.2463151,26.76320895,38.62105364,57.65345415,55.86049344,NA,63.76756903,29.64392822,9.70829935,43.93074314,0.474356736,3.038,1.602520046,1895.764117,1.820244511,0.331746145,873,398.4830797
187B 1159,7B,1,7B_1,159,CHEN-437,59,12,31,102,116,46,36,63,43,158,40,8,320,13,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.249,1.54534005,808.2363488,1.711268618,0.358110081,794,372.4219258
187B 1160,7B,1,7B_1,160,Ames-13733,50,21,20,91,105,53,36,75,43,161,27,17,459,5,3,5,3,8.565034346,2.557150521,4.087260698,11.73820179,852.2112543,27.18777951,41.4095676,63.36497823,58.54107531,40.84142343,69.65100332,33.22324723,10.413678,48.15804172,1.152221888,9.816,3.35915493,2922.163522,2.650924616,0.418312455,426,349.2824732
187B 1161,7B,1,7B_1,161,CHEN-71,54,10,34,98,112,47,36,66,43,163,36,4,144,13,3,3,3,8.55424125,2.732365193,3.404985288,14.17460084,818.7868864,26.52865089,37.85239783,58.09078323,54.73488955,38.07948767,65.30196937,30.23379879,10.24675686,43.74107711,0.525877691,3.71,3.107070707,1194.050715,2.64833745,0.331837397,495,414.7658742
187B 1162,7B,1,7B_1,162,D-11943,50,21,22,93,108,45,36,65,43,156,37,11,407,13,3,3,1,7.526097764,2.923964142,2.282544876,14.31571088,833.5730573,27.33558211,36.88643784,55.90809586,56.01137605,35.95824006,61.57199274,29.95278804,10.40811393,41.30052259,0.208007279,1.453,2.821359223,515,2.68044667,0.30308047,515,436.2978968
187B 1163,7B,1,7B_1,163,D-12416,61,18,26,105,118,38,36,51,43,160,39,10,390,13,3,3,1,8.167302598,3.482406404,2.718625535,13.98154261,855.060743,27.17471687,37.6044459,55.80882104,50.92597682,34.72064974,62.94971404,29.99992846,9.789064034,41.58042148,0.18553507,1.327,1.29970617,1021,1.50669486,0.394384583,1021,371.146603
187B 1164,7B,1,7B_1,164,LP,46,18,73,137,151,51,36,72,43,184,38,15,570,13,3,3,1,9.296298205,3.147381844,3.268818703,15.08059143,807.8563832,26.11884251,36.75191869,55.11349162,51.29513706,35.14629978,61.93199051,28.93456598,8.806105703,40.71096737,0.427987185,2.838,2.702791461,1050.025516,2.725503786,0.306638563,609,436.2392346
187B 1165,7B,1,7B_1,165,BO-51,54,12,25,91,105,52,36,77,43,132,24,10,240,15,3,5,1,7.561354479,2.501558992,4.231410995,13.51236067,822.3550935,27.02703395,38.93461422,60.54146076,53.70434862,36.64970266,62.99372198,32.0600695,9.518869236,45.5059199,1.029236512,7.617,2.170144462,3509.904586,2.136587477,0.355442634,623,344.8050138
187B 1166,7B,1,7B_1,166,D-12354,52,19,42,113,126,45,36,65,43,192,35,8,280,13,1,5,1,8.024865847,2.71276872,5.818490275,16.79250443,815.9707362,27.74341187,38.78353924,61.23148775,52.17554358,NA,65.65725623,30.95715427,9.124068176,44.29840657,0.875729106,5.215,1.848563969,2821.108757,1.95625289,0.32183793,766,426.5869621
187B 1167,7B,1,7B_1,167,D-11965,59,12,53,124,138,49,36,71,43,173,39,13,507,13,3,1,1,8.086144014,3.061615551,3.549165316,13.3437308,837.366952,27.30082416,37.29820822,55.1232376,54.4181889,37.17448259,62.65915803,30.77824607,9.186512281,41.86873547,0.437941245,3.282,1.672278339,1962.591946,1.873078933,0.360451843,891,396.8800346
187B 1168,7B,1,7B_1,168,D-12409,52,17,33,102,116,41,36,56,43,135,40,8,320,13,3,3,1,8.794811977,2.849018173,5.224343669,14.8006683,828.6196972,27.43693222,38.47482209,59.67325548,51.41530196,36.11478738,64.8405415,30.54076955,9.401348917,43.87974487,0.557245161,3.765,1.684430512,2235.176799,1.740940908,0.347855265,957,417.3902954
187B 1169,7B,1,7B_1,169,D-11889,44,10,25,79,93,54,36,77,43,119,23,8,184,15,3,1,3,7.594295112,2.381804322,3.320374791,13.20044517,819.2813595,26.79161467,37.10720602,61.37561331,55.86672242,35.60530597,61.15569527,33.52844257,9.355086287,45.50099267,1.65401578,12.53,3.183794466,3935.555556,2.819558338,0.399150521,506,316.0551257
187B 1170,7B,1,7B_1,170,CHEN-220,50,11,37,98,112,45,36,62,43,141,37,9,333,13,3,5,5,8.180366516,2.786404273,4.457660604,14.13867602,850.215817,27.46144769,38.47336321,58.08356398,51.8624186,37.49826341,66.44371676,30.60261425,9.700140195,43.1989305,0.512385619,3.624,2.029787234,1785.408805,2.188915015,0.302838181,705,434.3722434
187B 1171,7B,1,7B_1,171,CHEN-224,50,19,36,105,118,56,36,79,43,149,30,24,720,13,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.021,1.784965035,572,2.189438651,0.320483169,572,396.720715
187B 1172,7B,1,7B_1,172,PI-634919,NA,NA,28,87,100,39,36,59,43,137,30,7,210,12,3,3,5,7.760012875,2.596365507,4.096667717,12.32886699,826.8048617,26.3444468,37.54655497,58.8877824,56.51674703,36.79881948,62.01198114,32.78482532,9.464142832,43.10748054,1.109721318,9.001,2.768852459,3250.80521,2.431014146,0.342094856,610,352.3182431
187B 1173,7B,1,7B_1,173,Ames-13723,42,17,22,81,97,45,36,61,43,116,27,29,783,13,3,1,3,8.320470583,2.661311303,3.593612411,12.61685708,839.018938,27.30898261,35.90312719,56.88416194,56.55461389,36.37925242,62.48858885,32.04661233,10.46133638,42.46845766,0.79183395,6.276,2.781085814,2256.672544,2.514830918,0.350674499,571,347.3420462
187B 1174,7B,1,7B_1,174,CHEN-225,59,9,69,137,151,64,36,93,43,216,55,19,1045,14,3,1,1,8.989104637,3.0492749,4.069598885,14.19551223,833.1214514,27.90321103,36.77504791,57.98714278,52.31538514,34.82408315,62.65101966,31.80267508,8.327993866,42.9985382,0.943291788,6.645,1.931956258,3439.518868,2.078625147,0.3941339,823,251.0051623
187B 1175,7B,1,7B_1,175,BO-63,46,13,20,79,92,49,36,68,43,124,29,9,261,13,3,3,7,8.429799862,2.994100245,4.569088963,17.62579068,816.9401915,27.64622948,37.92566344,56.81314165,51.37718932,34.34695805,62.1606214,30.60250969,8.73443294,42.02751051,1.042741777,5.916,3.048218029,1940.806052,2.809844249,0.397696357,477,324.8772634
187B 1176,7B,1,7B_1,176,BO-42,NA,NA,26,87,100,44,36,65,43,158,34,8,272,5,3,3,5,7.714114674,2.662253629,4.144466713,13.4288163,838.8787846,27.27265139,37.77062886,58.96552316,55.87134333,37.99206781,63.50322402,32.6007867,9.716265918,43.91891233,0.965263316,7.188,2.312286689,3108.61107,2.499350482,0.324874774,586,379.0914048
187B 1177,7B,1,7B_1,177,D-12397,NA,NA,20,79,93,47,36,63,43,122,24,11,264,13,3,3,5,8.298484878,3.045542354,4.707543977,17.29074739,834.7968562,28.28904437,38.88700605,57.35659783,51.11534666,33.97688045,62.58611204,30.87748481,8.483817781,41.97684621,1.016868854,5.881,3.209677419,1832.271357,2.704166055,0.427441329,434,312.133003
187B 1178,7B,1,7B_1,178,D-12229,50,23,18,91,107,50,36,70,43,145,26,8,208,13,5,5,1,8.123061141,2.765590758,3.918613988,13.92125757,833.2869923,27.55084468,39.10257132,58.54944038,54.9940046,36.02838387,64.37720779,31.68557643,9.676997723,43.94869838,0.707756735,5.084,3.073500967,1654.139711,2.775142117,0.318987944,517,397.4940635
187B 1179,7B,1,7B_1,179,Titicaca,36,10,25,71,85,50,36,73,43,88,26,5,130,5,3,5,1,8.659347872,2.711295404,4.041787023,11.60957581,818.8600672,25.73265901,34.63239497,55.72113582,55.93077502,36.06331012,60.04676671,31.45355876,9.523850518,41.65411458,1.140408632,9.823,3.455223881,2842.941685,3.19633552,0.34273677,402,362.1278544
187B 1180,7B,1,7B_1,180,Ames-13737,NA,NA,30,91,107,45,36,67,43,148,28,7,196,5,3,3,3,7.272687837,2.559124111,4.281751333,12.33416324,859.0003179,27.90471263,38.42983338,58.53780876,58.49882018,37.71129547,63.81939835,33.15354802,10.64844185,43.86261339,0.944920246,7.661,2.554276316,2999.283967,2.78645055,0.328215111,608,392.1492958
