"","Yield_g","TSW","Lysine.14.mgG"
"2846",2.636,1.927380952,54.88279009
"2847",8.159,2.837110482,57.7152705
"2848",3.774,1.766705744,53.39999557
"2849",4.679,2.276315789,55.72229041
"2850",4.645,2.589795918,51.81944319
"2851",6.621,2.193043478,51.35035772
"2852",2.436,3.258264463,53.56387072
"2853",1.154,1.735649547,51.45029234
"2854",3.488,2.373702422,55.52881765
"2855",9.843,3.040860215,56.89743
"2856",10.385,3.277777778,61.4415656
"2857",8.252,2.706081081,55.4342295
"2858",9.747,4.036945813,61.74027471
"2859",9.138,3.464114833,62.56583353
"2860",6.908,3.755102041,54.52539622
"2861",10.328,3.028268551,57.18498209
"2862",9.38,3.4922049,60.13525237
"2863",10.19,3.168224299,60.7748726
"2864",8.889,3.010989011,58.63314777
"2865",10.352,2.837638376,58.54262912
"2866",9.502,3.413186813,61.27909487
"2867",9.831,4.075892857,58.97650985
"2868",9.543,3.147569444,59.0670876
"2869",9.42,3.331372549,57.71280928
"2870",8.885,3.188931298,57.24705547
"2871",8.272,3.966057441,60.3194986
"2872",8.311,4.641509434,57.50548482
"2873",9.15,3.274376417,57.10845471
"2874",8.475,3.971098266,58.15664437
"2875",9.912,4.031331593,60.39309342
"2876",7.752,3.335483871,59.4485295
"2877",9.465,3.157323689,53.81727428
"2878",8.435,3.084210526,61.38703623
"2879",9.211,3.182417582,59.03862125
"2880",7.114,2.641891892,54.37023146
